dt,open,high,low,close,s1,s2,s3,SMMA,vix_d,aligned_long,aligned_short,close_above_smma,close_below_smma,consec_above,consec_below,armed_long,armed_short,armed_long_prev,armed_short_prev,long_entry_signal,short_entry_signal
2025-11-11 04:38:00-05:00,25509.9,25512.8,25506.2,25508.7,25528.018003734964,25525.384580022466,25521.01590988454,25514.918071553442,17.9,False,True,False,True,0,8,False,True,False,True,False,False
2025-11-11 04:39:00-05:00,25509.2,25513.7,25503.9,25506.3,25527.289514357257,25524.332797240953,25519.126260924764,25512.703714368963,17.9,False,True,False,True,0,9,False,True,False,True,False,False
2025-11-11 04:40:00-05:00,25506.4,25510.4,25503.9,25504.4,25526.47681606099,25523.162129595214,25517.155893877236,25510.56080957931,17.9,False,True,False,True,0,10,False,True,False,True,False,False
2025-11-11 04:41:00-05:00,25504.2,25504.3,25497.6,25500.4,25525.567864695367,25521.8535237998,25515.028599611087,25507.58220638621,17.9,False,True,False,True,0,11,False,True,False,True,False,False
2025-11-11 04:42:00-05:00,25500.7,25504.4,25496.4,25496.4,25524.55331712068,25520.395004200254,25512.712931314712,25504.879804257474,17.9,False,True,False,True,0,12,False,True,False,True,False,False
2025-11-11 04:43:00-05:00,25496.6,25505.6,25496.4,25505.3,25523.462703318113,25518.85810081881,25510.472891166057,25503.578202838315,17.9,False,True,True,False,2,0,False,False,False,True,False,False
2025-11-11 04:44:00-05:00,25505.2,25508.8,25501.9,25504.7,25522.357179861876,25517.374072367817,25508.70649740183,25504.102135225545,17.9,False,True,True,False,3,0,False,False,False,False,False,False
2025-11-11 04:45:00-05:00,25506.7,25510.8,25504.7,25504.7,25521.28605194824,25516.035799007514,25507.577278851255,25504.976423483695,17.9,False,True,False,True,0,2,False,False,False,False,False,False
2025-11-11 04:46:00-05:00,25506.7,25510.8,25504.4,25510.4,25520.27176101107,25514.870599572652,25506.992003972537,25506.009282322466,17.9,False,True,True,False,2,0,False,False,False,False,False,False
2025-11-11 04:47:00-05:00,25510.6,25512.1,25502.1,25504.7,25519.318293771754,25513.865357544528,25506.759399936236,25506.464521548307,17.9,False,True,False,True,0,2,False,False,False,False,False,False
2025-11-11 04:48:00-05:00,25506.7,25509.9,25503.9,25509.2,25518.42056244641,25512.990651107863,25506.696912870066,25506.784681032204,17.9,False,True,True,False,2,0,False,False,False,False,False,False
2025-11-11 04:49:00-05:00,25509.4,25523.3,25507.8,25521.1,25517.624284708985,25512.329987920493,25507.069791358306,25509.65645402147,17.9,False,True,True,False,3,0,False,False,False,False,False,False
2025-11-11 04:50:00-05:00,25521.3,25523.4,25511.1,25516.1,25516.979358681077,25511.96872330892,25508.08288036418,25512.42930268098,17.9,False,True,True,False,4,0,False,False,False,False,False,False
2025-11-11 04:51:00-05:00,25515.9,25518.8,25506.4,25509.4,25516.446315419125,25511.794716862736,25509.213288674735,25512.49453512065,17.9,False,True,False,True,0,2,False,False,False,False,False,False
2025-11-11 04:52:00-05:00,25510.2,25510.9,25498.2,25500.4,25515.932711828722,25511.596135879237,25509.74637109419,25509.9713567471,17.9,False,True,False,True,0,3,False,False,False,False,False,False
2025-11-11 04:53:00-05:00,25498.3,25502.1,25490.4,25496.4,25515.348586475106,25511.188642926812,25509.253580638582,25505.580904498067,17.9,False,True,False,True,0,4,False,True,False,False,False,False
2025-11-11 04:54:00-05:00,25496.2,25504.6,25496.1,25503.8,25514.687491934925,25510.583882703337,25508.08146752616,25503.778936332044,17.9,False,True,True,False,2,0,False,False,False,True,False,False
2025-11-11 04:55:00-05:00,25504.8,25506.7,25495.9,25500.1,25514.002289235184,25509.916947997317,25506.88455607799,25503.14429088803,17.9,False,True,False,True,0,2,False,False,False,False,False,False
2025-11-11 04:56:00-05:00,25500.3,25500.3,25494.1,25494.1,25513.288564921662,25509.185471606244,25505.650203693105,25501.162860592023,17.9,False,True,False,True,0,3,False,False,False,False,False,False
2025-11-11 04:57:00-05:00,25493.9,25499.7,25493.8,25494.2,25512.522795273257,25508.345940297615,25504.225153231353,25499.24190706135,17.9,False,True,False,True,0,4,False,True,False,False,False,False
2025-11-11 04:58:00-05:00,25494.3,25500.1,25494.1,25498.2,25511.721434172086,25507.4439552721,25502.803535546962,25498.38627137423,17.9,False,True,False,True,0,5,False,True,False,True,False,False
2025-11-11 04:59:00-05:00,25498.3,25501.1,25494.8,25496.6,25510.91441485165,25506.54852381852,25501.60420123668,25498.157514249488,17.9,False,True,False,True,0,6,False,True,False,True,False,False
2025-11-11 05:00:00-05:00,25498.6,25498.7,25492.6,25493.7,25510.107766423287,25505.670355120365,25500.586709288807,25497.40500949966,17.9,False,True,False,True,0,7,False,True,False,True,False,False
2025-11-11 05:01:00-05:00,25493.4,25495.3,25489.7,25489.8,25509.27795312911,25504.756133638046,25499.50600019257,25495.620006333105,17.9,False,True,False,True,0,8,False,True,False,True,False,False
2025-11-11 05:02:00-05:00,25491.8,25497.2,25491.1,25493.3,25508.42452017394,25503.807341842963,25498.376713739326,25494.863337555405,17.9,False,True,False,True,0,9,False,True,False,True,False,False
2025-11-11 05:03:00-05:00,25495.3,25498.2,25491.6,25496.1,25507.58108794531,25502.897865987292,25497.459120314248,25495.008891703605,17.9,False,True,True,False,2,0,False,False,False,True,False,False
2025-11-11 05:04:00-05:00,25495.9,25500.6,25494.4,25496.4,25506.77561812241,25502.082019974572,25496.876106815525,25495.614261135735,17.9,False,True,True,False,3,0,False,False,False,False,False,False
2025-11-11 05:05:00-05:00,25494.4,25498.2,25493.8,25495.2,25506.010319425666,25501.354189083417,25496.516290829284,25495.542840757156,17.9,False,True,False,True,0,2,False,False,False,False,False,False
2025-11-11 05:06:00-05:00,25495.3,25506.7,25495.2,25505.8,25505.308713455146,25500.755665733497,25496.468322567627,25497.278560504772,17.9,False,True,True,False,2,0,False,False,False,False,False,False
2025-11-11 05:07:00-05:00,25505.7,25507.2,25497.2,25500.2,25504.707677082934,25500.352910458434,25496.889576156773,25499.044040336517,17.9,False,True,True,False,3,0,False,False,False,False,False,False
2025-11-11 05:08:00-05:00,25500.3,25502.9,25494.4,25499.1,25504.18455205837,25500.079703074898,25497.44404343361,25499.087693557678,17.9,False,True,True,False,4,0,False,False,False,False,False,False
2025-11-11 05:09:00-05:00,25498.9,25503.4,25496.6,25499.6,25503.712400001532,25499.868714650594,25497.8917080745,25499.26679570512,17.9,False,True,True,False,5,0,False,False,False,False,False,False
2025-11-11 05:10:00-05:00,25500.4,25501.2,25496.1,25500.8,25503.28893855361,25499.71275472204,25498.26635838378,25499.386197136748,17.9,False,True,True,False,6,0,False,False,False,False,False,False
2025-11-11 05:11:00-05:00,25500.7,25502.9,25498.1,25500.7,25502.914835583633,25499.611863554685,25498.61382674588,25499.790798091166,17.9,False,True,True,False,7,0,False,False,False,False,False,False
2025-11-11 05:12:00-05:00,25500.6,25507.1,25497.9,25502.7,25502.598621455294,25499.583006978817,25499.022832662653,25500.552198727444,17.9,False,True,True,False,8,0,False,False,False,False,False,False
2025-11-11 05:13:00-05:00,25504.8,25508.4,25501.6,25507.7,25502.361380795744,25499.668406096353,25499.643307553975,25502.24313248496,17.9,False,True,True,False,9,0,False,False,False,False,False,False
2025-11-11 05:14:00-05:00,25507.9,25509.7,25505.8,25508.2,25502.223633704372,25499.905151654533,25500.567111329397,25504.12875498997,17.9,False,False,True,False,10,0,False,False,False,False,False,False
2025-11-11 05:15:00-05:00,25507.9,25507.9,25501.2,25501.2,25502.16046201477,25500.230215710813,25501.51872041623,25504.269169993317,17.9,False,False,False,True,0,2,False,False,False,False,False,False
2025-11-11 05:16:00-05:00,25503.2,25507.8,25501.3,25507.3,25502.139970214692,25500.5727355402,25502.27410859136,25504.47944666221,17.9,False,False,True,False,2,0,False,False,False,False,False,False
2025-11-11 05:17:00-05:00,25506.9,25508.4,25504.3,25508.4,25502.16793924165,25500.94956024383,25502.9707127203,25505.31963110814,17.9,False,False,True,False,3,0,False,False,False,False,False,False
2025-11-11 05:18:00-05:00,25508.2,25508.8,25504.6,25507.2,25502.247537136427,25501.36994858931,25503.676525230476,25505.94642073876,17.9,False,False,True,False,4,0,False,False,False,False,False,False
2025-11-11 05:19:00-05:00,25507.1,25515.8,25504.7,25512.8,25502.385335727417,25501.84932547585,25504.459386761548,25507.330947159175,17.9,False,False,True,False,5,0,False,False,False,False,False,False
2025-11-11 05:20:00-05:00,25512.9,25519.8,25511.8,25517.8,25502.616548174763,25502.46264650536,25505.573138440963,25510.078964772783,17.9,False,False,True,False,6,0,False,False,False,False,False,False
2025-11-11 05:21:00-05:00,25519.8,25522.8,25516.1,25520.4,25502.975682456978,25503.27597698336,25507.17329647171,25513.31097651519,17.9,True,False,True,False,7,0,True,False,False,False,False,False
2025-11-11 05:22:00-05:00,25520.2,25520.2,25510.7,25512.9,25503.43497030108,25504.216505907883,25508.900000122332,25514.20731767679,17.9,True,False,False,True,0,2,False,False,True,False,True,False
2025-11-11 05:23:00-05:00,25510.9,25519.9,25510.9,25516.2,25503.93786495013,25505.158298560833,25510.315228148313,25514.29654511786,17.9,True,False,True,False,2,0,False,False,False,False,False,False
