date,side,entry_time,entryTime,entry_price,exit_time,exitTime,exit_price,sl,tp,exit_reason,pnl_points,r_multiple,news1,news2,news3
2024-06-12,LONG,2024-06-12 09:48:00-04:00,9:48,19452.08,2024-06-12 10:15:00-04:00,10:15,19486.12,19438.46,19486.12,TP,34.04113655,2.5,cpi,,fomc-s
2024-06-12,SHORT,2024-06-12 10:55:00-04:00,10:55,19471.53,2024-06-12 11:05:00-04:00,11:05,19485.16,19485.16,19437.45,SL,-13.63006855,-1.0,cpi,,fomc-s
2024-06-13,LONG,2024-06-13 09:41:00-04:00,9:41,19622.33,2024-06-13 09:42:00-04:00,9:42,19608.6,19608.6,19656.67,SL,-13.73563339,-1.0,ppi,puom-cs,
2024-06-13,SHORT,2024-06-13 10:20:00-04:00,10:20,19554.04,2024-06-13 10:23:00-04:00,10:23,19519.82,19567.73,19519.82,TP,34.21956786,2.5,ppi,puom-cs,
2024-06-13,SHORT,2024-06-13 10:59:00-04:00,10:59,19532.68,2024-06-13 11:06:00-04:00,11:06,19546.35,19546.35,19498.49,SL,-13.67287284,-1.0,ppi,puom-cs,
2024-06-14,LONG,2024-06-14 09:41:00-04:00,9:41,19567.75,2024-06-14 09:49:00-04:00,9:49,19601.99,19554.05,19601.99,TP,34.24356478,2.5,,,
2024-06-17,SHORT,2024-06-17 09:47:00-04:00,9:47,19658.96,2024-06-17 09:49:00-04:00,9:49,19624.56,19672.72,19624.56,TP,34.40318202,2.5,,,
2024-06-17,LONG,2024-06-17 10:12:00-04:00,10:12,19685.86,2024-06-17 10:25:00-04:00,10:25,19672.08,19672.08,19720.31,SL,-13.78009957,-1.0,,,
2024-06-18,SHORT,2024-06-18 09:48:00-04:00,9:48,19904.48,2024-06-18 09:57:00-04:00,9:57,19918.41,19918.41,19869.64,SL,-13.93313255,-1.0,,retail-sales,
2024-06-18,LONG,2024-06-18 10:15:00-04:00,10:15,19921.03,2024-06-18 10:18:00-04:00,10:18,19907.09,19907.09,19955.89,SL,-13.94472216,-1.0,,retail-sales,
2024-06-18,SHORT,2024-06-18 10:54:00-04:00,10:54,19880.36,2024-06-18 11:13:00-04:00,11:13,19845.57,19894.27,19845.57,TP,34.79062642,2.5,,retail-sales,
2024-06-19,SHORT,2024-06-19 10:00:00-04:00,10:00,19951.39,2024-06-19 15:30:00-04:00,15:30,19954.3,19965.36,19916.48,EOD,-2.908838625,-0.208280401,bnk,,
2024-06-20,SHORT,2024-06-20 09:37:00-04:00,9:37,19931.92,2024-06-20 09:38:00-04:00,9:38,19945.87,19945.87,19897.03,SL,-13.95234057,-1.0,,,
2024-06-20,SHORT,2024-06-20 10:15:00-04:00,10:15,19879.56,2024-06-20 10:19:00-04:00,10:19,19844.77,19893.48,19844.77,TP,34.7892335,2.5,,,
2024-06-21,SHORT,2024-06-21 09:48:00-04:00,9:48,19707.83,2024-06-21 09:50:00-04:00,9:50,19673.35,19721.63,19673.35,TP,34.4887097,2.5,apmi9,epmi9,
2024-06-24,LONG,2024-06-24 10:05:00-04:00,10:05,19696.18,2024-06-24 10:16:00-04:00,10:16,19682.39,19682.39,19730.65,SL,-13.78732609,-1.0,,,
2024-06-24,SHORT,2024-06-24 10:51:00-04:00,10:51,19574.27,2024-06-24 10:55:00-04:00,10:55,19587.98,19587.98,19540.02,SL,-13.70199186,-1.0,,,
2024-06-25,SHORT,2024-06-25 09:36:00-04:00,9:36,19555.47,2024-06-25 09:43:00-04:00,9:43,19569.16,19569.16,19521.25,SL,-13.68882952,-1.0,cb-cc,,
2024-06-25,LONG,2024-06-25 10:08:00-04:00,10:08,19606.01,2024-06-25 10:18:00-04:00,10:18,19592.29,19592.29,19640.32,SL,-13.72420834,-1.0,cb-cc,,
2024-06-25,SHORT,2024-06-25 10:56:00-04:00,10:56,19593.09,2024-06-25 11:00:00-04:00,11:00,19606.81,19606.81,19558.8,SL,-13.71516436,-1.0,cb-cc,,
2024-06-26,LONG,2024-06-26 09:51:00-04:00,9:51,19711.16,2024-06-26 09:59:00-04:00,9:59,19697.37,19697.37,19745.66,SL,-13.7978152,-1.0,,,
2024-06-26,SHORT,2024-06-26 10:42:00-04:00,10:42,19712.46,2024-06-26 10:44:00-04:00,10:44,19726.25,19726.25,19677.96,SL,-13.79871921,-1.0,,,
2024-06-27,LONG,2024-06-27 09:40:00-04:00,9:40,19823.25,2024-06-27 09:43:00-04:00,9:43,19809.38,19809.38,19857.94,SL,-13.87627751,-1.0,,,
2024-06-27,LONG,2024-06-27 10:16:00-04:00,10:16,19832.8,2024-06-27 10:19:00-04:00,10:19,19818.92,19818.92,19867.51,SL,-13.88296212,-1.0,,,
2024-06-27,SHORT,2024-06-27 10:50:00-04:00,10:50,19773.62,2024-06-27 11:28:00-04:00,11:28,19739.02,19787.46,19739.02,TP,34.60384062,2.5,,,
2024-06-28,SHORT,2024-06-28 09:35:00-04:00,9:35,19804.06,2024-06-28 09:36:00-04:00,9:36,19817.93,19817.93,19769.41,SL,-13.86284423,-1.0,pce,,
2024-06-28,LONG,2024-06-28 09:48:00-04:00,9:48,19859.61,2024-06-28 09:58:00-04:00,9:58,19894.37,19845.71,19894.37,TP,34.75432623,2.5,pce,,
2024-06-28,SHORT,2024-06-28 10:44:00-04:00,10:44,19939.49,2024-06-28 10:54:00-04:00,10:54,19904.6,19953.45,19904.6,TP,34.89410871,2.5,pce,,
2024-07-01,SHORT,2024-07-01 09:44:00-04:00,9:44,19692.78,2024-07-01 09:46:00-04:00,9:46,19658.32,19706.57,19658.32,TP,34.46237207,2.5,apmi1,,
2024-07-01,LONG,2024-07-01 10:30:00-04:00,10:30,19690.51,2024-07-01 10:34:00-04:00,10:34,19676.73,19676.73,19724.97,SL,-13.78335727,-1.0,apmi1,,
2024-07-01,SHORT,2024-07-01 10:56:00-04:00,10:56,19646.36,2024-07-01 10:57:00-04:00,10:57,19660.12,19660.12,19611.98,SL,-13.75245486,-1.0,apmi1,,
2024-07-02,LONG,2024-07-02 09:35:00-04:00,9:35,19775.31,2024-07-02 09:38:00-04:00,9:38,19809.92,19761.47,19809.92,TP,34.60679598,2.5,fed-chair-s,jolts,
2024-07-02,LONG,2024-07-02 10:37:00-04:00,10:37,19841.76,2024-07-02 10:45:00-04:00,10:45,19827.87,19827.87,19876.49,SL,-13.88923461,-1.0,fed-chair-s,jolts,
2024-07-03,LONG,2024-07-03 09:54:00-04:00,9:54,20031.65,2024-07-03 10:00:00-04:00,10:00,20017.63,20017.63,20066.71,SL,-14.02215606,-1.0,epmi1,adp-nfp,fomc-m
2024-07-03,LONG,2024-07-03 10:20:00-04:00,10:20,20046.43,2024-07-03 10:23:00-04:00,10:23,20032.4,20032.4,20081.51,SL,-14.03250147,-1.0,epmi1,adp-nfp,fomc-m
2024-07-03,LONG,2024-07-03 10:50:00-04:00,10:50,20072.2,2024-07-03 10:52:00-04:00,10:52,20058.15,20058.15,20107.32,SL,-14.05053757,-1.0,epmi1,adp-nfp,fomc-m
2024-07-04,SHORT,2024-07-04 09:37:00-04:00,9:37,20157.2,2024-07-04 10:43:00-04:00,10:43,20171.31,20171.31,20121.92,SL,-14.11003851,-1.0,bnk,,
2024-07-04,LONG,2024-07-04 10:44:00-04:00,10:44,20169.8,2024-07-04 11:37:00-04:00,11:37,20155.68,20155.68,20205.1,SL,-14.1188613,-1.0,bnk,,
2024-07-05,LONG,2024-07-05 09:33:00-04:00,9:33,20228.22,2024-07-05 09:38:00-04:00,9:38,20263.62,20214.06,20263.62,TP,35.39939047,2.5,,ur,nfp
2024-07-05,LONG,2024-07-05 09:59:00-04:00,9:59,20275.05,2024-07-05 10:01:00-04:00,10:01,20310.54,20260.86,20310.54,TP,35.48134561,2.5,,ur,nfp
2024-07-05,LONG,2024-07-05 10:26:00-04:00,10:26,20279.68,2024-07-05 10:36:00-04:00,10:36,20265.48,20265.48,20315.16,SL,-14.1957725,-1.0,,ur,nfp
2024-07-08,SHORT,2024-07-08 10:39:00-04:00,10:39,20379.69,2024-07-08 11:03:00-04:00,11:03,20393.95,20393.95,20344.02,SL,-14.26578211,-1.0,,,
2024-07-09,LONG,2024-07-09 09:46:00-04:00,9:46,20511.73,2024-07-09 10:06:00-04:00,10:06,20497.37,20497.37,20547.62,SL,-14.35820881,-1.0,fed-chair-t,,
2024-07-09,LONG,2024-07-09 10:19:00-04:00,10:19,20531.65,2024-07-09 10:22:00-04:00,10:22,20517.28,20517.28,20567.58,SL,-14.37215558,-1.0,fed-chair-t,,
2024-07-09,SHORT,2024-07-09 10:33:00-04:00,10:33,20473.18,2024-07-09 10:35:00-04:00,10:35,20487.51,20487.51,20437.35,SL,-14.33122444,-1.0,fed-chair-t,,
2024-07-10,SHORT,2024-07-10 09:39:00-04:00,9:39,20510.63,2024-07-10 09:43:00-04:00,9:43,20524.98,20524.98,20474.73,SL,-14.35743791,-1.0,fed-chair-t,,
2024-07-10,LONG,2024-07-10 09:57:00-04:00,9:57,20541.71,2024-07-10 10:23:00-04:00,10:23,20527.33,20527.33,20577.66,SL,-14.37919765,-1.0,fed-chair-t,,
2024-07-10,SHORT,2024-07-10 10:38:00-04:00,10:38,20528.57,2024-07-10 11:01:00-04:00,11:01,20492.65,20542.94,20492.65,TP,35.92499871,2.5,fed-chair-t,,
2024-07-11,SHORT,2024-07-11 09:43:00-04:00,9:43,20644.39,2024-07-11 09:44:00-04:00,9:44,20658.85,20658.85,20608.27,SL,-14.45107618,-1.0,cpi,,
