dt,open,high,low,close,s1,s2,s3,SMMA,vix_d,aligned_long,aligned_short,close_above_smma,close_below_smma,long_ok,short_ok,consec_long,consec_short,armed_long,armed_short,armed_long_prev,armed_short_prev
2025-11-11 10:58:00-05:00,25404.6,25411.3,25399.1,25409.1,25419.825224792916,25410.523787048885,25400.194939229084,25399.093747058196,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 10:59:00-05:00,25408.6,25415.6,25406.2,25409.1,25418.422217900392,25409.32807377547,25400.319026404708,25402.6874980388,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 11:00:00-05:00,25406.9,25416.7,25406.7,25415.3,25417.214586311187,25408.51099588922,25401.266616353394,25405.5916653592,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 11:01:00-05:00,25415.6,25424.2,25406.3,25422.9,25416.219420876427,25408.074744323327,25402.864924336907,25409.477776906133,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 11:02:00-05:00,25422.7,25429.6,25417.7,25427.2,25415.47997037888,25408.079986396027,25405.207835654415,25414.41851793742,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 11:03:00-05:00,25426.9,25435.4,25419.4,25421.8,25415.002854336828,25408.505819470116,25408.0955683899,25418.237345291618,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 11:04:00-05:00,25422.1,25422.7,25402.9,25412.6,25414.686555117358,25409.105444158344,25410.615102317963,25417.183230194412,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 11:05:00-05:00,25412.8,25428.7,25411.7,25420.3,25414.45839512254,25409.720597931504,25412.411060179198,25417.580486796272,17.9,False,False,True,False,False,False,0,0,False,False,False,False
2025-11-11 11:06:00-05:00,25419.8,25425.2,25408.2,25414.9,25414.31440097868,25410.35571640998,25413.77132231008,25417.395324530848,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 11:07:00-05:00,25412.9,25425.6,25409.2,25420.2,25414.23096132149,25410.971883954553,25414.734934436696,25417.255216353897,17.9,False,False,True,False,False,False,0,0,False,False,False,False
2025-11-11 11:08:00-05:00,25419.4,25421.2,25407.7,25411.4,25414.18450351042,25411.533233994363,25415.32560912859,25416.478477569268,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 11:09:00-05:00,25413.7,25414.7,25400.7,25403.1,25414.11616294772,25411.93094854032,25415.294634485934,25413.66898504618,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 11:10:00-05:00,25405.2,25424.8,25405.1,25423.6,25414.029739632973,25412.199423811064,25414.941764578714,25414.00432336412,17.9,False,False,True,False,False,False,0,0,False,False,False,False
2025-11-11 11:11:00-05:00,25423.4,25438.4,25416.4,25427.7,25414.03700338015,25412.598053405618,25415.24674771135,25418.16121557608,17.9,False,False,True,False,False,False,0,0,False,False,False,False
2025-11-11 11:12:00-05:00,25426.8,25428.1,25419.7,25423.1,25414.175445435918,25413.20025883633,25416.2757788034,25420.249143717385,17.9,False,False,True,False,False,False,0,0,False,False,False,False
2025-11-11 11:13:00-05:00,25423.2,25427.2,25412.6,25417.3,25414.37953423835,25413.852741960643,25417.30764020858,25420.19109581159,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 11:14:00-05:00,25417.4,25420.9,25413.3,25416.7,25414.590806005748,25414.433544768573,25417.93725455954,25419.152397207727,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 11:15:00-05:00,25415.9,25429.8,25410.3,25429.1,25414.812315579442,25414.963893836164,25418.361260048317,25419.859931471816,17.9,True,False,True,False,True,False,1,0,False,False,False,False
2025-11-11 11:16:00-05:00,25428.8,25431.1,25417.6,25425.9,25415.090400163477,25415.554124988546,25419.021388969217,25421.856620981212,17.9,True,False,True,False,True,False,2,0,False,False,False,False
2025-11-11 11:17:00-05:00,25425.1,25431.3,25416.8,25426.8,25415.431949044203,25416.218479838903,25419.903840936968,25422.904413987475,17.9,True,False,True,False,True,False,3,0,False,False,False,False
2025-11-11 11:18:00-05:00,25426.9,25438.2,25424.6,25437.7,25415.854931816404,25416.99346919172,25421.080137594494,25425.886275991652,17.9,True,False,True,False,True,False,4,0,True,False,False,False
2025-11-11 11:19:00-05:00,25437.3,25456.8,25437.3,25455.4,25416.463954262555,25418.09711750987,25423.234426392737,25432.824183994435,17.9,True,False,True,False,True,False,5,0,True,False,True,False
2025-11-11 11:20:00-05:00,25454.7,25459.2,25444.6,25455.9,25417.340437061943,25419.6767987241,25426.630358272392,25439.74945599629,17.9,True,False,True,False,True,False,6,0,True,False,True,False
2025-11-11 11:21:00-05:00,25456.1,25465.1,25453.6,25463.2,25418.494087849762,25421.714345350203,25430.910755785466,25446.332970664193,17.9,True,False,True,False,True,False,7,0,True,False,True,False
2025-11-11 11:22:00-05:00,25463.3,25469.7,25462.9,25468.1,25419.92709001171,25424.180521530536,25435.802295344864,25452.888647109463,17.9,True,False,True,False,True,False,8,0,True,False,True,False
2025-11-11 11:23:00-05:00,25467.4,25486.8,25466.4,25482.7,25421.660746049733,25427.09262368675,25441.282890096583,25460.534098072978,17.9,True,False,True,False,True,False,9,0,True,False,True,False
2025-11-11 11:24:00-05:00,25482.2,25487.7,25477.6,25477.7,25423.70256646797,25430.439154129064,25447.24691679541,25467.456065381983,17.9,True,False,True,False,True,False,10,0,True,False,True,False
2025-11-11 11:25:00-05:00,25477.6,25482.2,25455.2,25457.8,25425.92171590098,25433.916674369175,25452.616530584884,25467.70404358799,17.9,True,False,False,True,False,False,0,0,False,False,True,False
2025-11-11 11:26:00-05:00,25457.4,25463.9,25442.9,25445.8,25428.088892140393,25437.043564162283,25455.990555940352,25462.63602905866,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 11:27:00-05:00,25445.9,25446.3,25422.4,25428.1,25430.000468401566,25439.440100389387,25456.67304226517,25453.649019372442,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 11:28:00-05:00,25428.9,25435.1,25413.2,25413.2,25431.51253326232,25440.88718419431,25454.656047765035,25443.299346248295,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 11:29:00-05:00,25412.2,25416.1,25404.2,25406.9,25432.538823489347,25441.303274773105,25450.34182217175,25432.14956416553,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 11:30:00-05:00,25407.4,25409.9,25376.2,25391.7,25433.01353765654,25440.650129534042,25444.110085181608,25420.199709443685,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 11:31:00-05:00,25392.2,25408.3,25387.2,25404.9,25432.975543604072,25439.10829198006,25436.943057262062,25412.84980629579,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 11:32:00-05:00,25405.2,25407.4,25396.7,25398.7,25432.56287327402,25437.0440228118,25430.162953471205,25409.233204197197,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 11:33:00-05:00,25398.8,25420.1,25395.2,25416.3,25431.911583789577,25434.777058765365,25424.56489864929,25408.688802798133,17.9,False,False,True,False,False,False,0,0,False,False,False,False
2025-11-11 11:34:00-05:00,25415.8,25422.7,25404.9,25416.9,25431.153851904484,25432.58459372597,25420.60437047498,25410.817535198756,17.9,False,False,True,False,False,False,0,0,False,False,False,False
2025-11-11 11:35:00-05:00,25416.8,25422.1,25404.4,25409.9,25430.353299351566,25430.570210257425,25418.054618972004,25411.645023465837,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 11:36:00-05:00,25410.3,25433.2,25410.2,25424.1,25429.55338222713,25428.78664334781,25416.623361431935,25414.246682310553,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 11:37:00-05:00,25424.6,25426.9,25413.4,25419.1,25428.808019098156,25427.306895051763,25416.209698589133,25416.497788207034,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 11:38:00-05:00,25418.9,25421.2,25405.8,25411.4,25428.084973289413,25426.01614276479,25416.12546346563,25415.77352547136,17.9,False,True,False,True,False,True,0,1,False,False,False,False
2025-11-11 11:39:00-05:00,25412.4,25417.2,25405.7,25412.4,25427.335360600107,25424.779094806432,25415.82560888594,25414.49068364757,17.9,False,True,False,True,False,True,0,2,False,False,False,False
2025-11-11 11:40:00-05:00,25412.6,25419.1,25398.1,25400.2,25426.53364207956,25423.52621235284,25415.14995101277,25412.160455765046,17.9,False,True,False,True,False,True,0,3,False,False,False,False
2025-11-11 11:41:00-05:00,25400.6,25418.3,25400.6,25415.7,25425.68159131299,25422.254394816933,25414.20851538513,25411.04030384336,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 11:42:00-05:00,25416.3,25428.2,25411.7,25425.6,25424.874628956397,25421.161391364607,25413.768963305964,25414.176869228908,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 11:43:00-05:00,25425.8,25432.6,25419.5,25423.0,25424.20840549835,25420.4263913806,25414.324808829853,25417.85957948594,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 11:44:00-05:00,25422.3,25423.5,25408.6,25414.0,25423.642520149584,25419.922429695787,25415.191842860317,25417.606386323958,17.9,False,True,False,True,False,True,0,1,False,False,False,False
2025-11-11 11:45:00-05:00,25414.6,25422.3,25407.1,25413.2,25423.099613665298,25419.45955933581,25415.67313460464,25416.504257549303,17.9,False,True,False,True,False,True,0,2,False,False,False,False
2025-11-11 11:46:00-05:00,25413.0,25425.2,25411.1,25419.8,25422.5823316292,25419.039544734034,25415.92591664804,25416.761171699534,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 11:47:00-05:00,25419.7,25431.7,25415.7,25431.1,25422.151035828134,25418.787601336047,25416.481196050372,25419.35744779969,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 11:48:00-05:00,25430.6,25431.7,25415.6,25416.0,25421.82925250454,25418.738267332676,25417.407430792988,25420.729965199793,17.9,False,True,False,True,False,True,0,1,False,False,False,False
2025-11-11 11:49:00-05:00,25416.8,25429.8,25416.8,25427.5,25421.5878024986,25418.81146819588,25418.363241437808,25421.39497679986,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 11:50:00-05:00,25427.1,25433.2,25404.5,25412.3,25421.388715274665,25418.917795809615,25419.071906719077,25420.688317866574,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 11:51:00-05:00,25414.6,25426.2,25414.3,25422.2,25421.20591371051,25419.002829454774,25419.449228924605,25420.233878577714,17.9,False,False,True,False,False,False,0,0,False,False,False,False
2025-11-11 11:52:00-05:00,25422.1,25422.1,25413.8,25417.7,25421.03617030889,25419.066279580482,25419.611908048762,25419.797585718476,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 11:53:00-05:00,25417.5,25432.0,25416.0,25430.1,25420.905386111386,25419.169592778882,25419.84845910799,25421.165057145652,17.9,False,False,True,False,False,False,0,0,False,False,False,False
2025-11-11 11:54:00-05:00,25428.6,25435.6,25424.1,25429.3,25420.86802117118,25419.428654511394,25420.551201237555,25423.910038097103,17.9,False,False,True,False,False,False,0,0,False,False,False,False
2025-11-11 11:55:00-05:00,25428.7,25435.8,25418.6,25419.2,25420.91521039801,25419.812734691724,25421.500850963166,25424.46502539807,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 11:56:00-05:00,25419.7,25427.6,25408.2,25414.7,25420.960308624177,25420.129058106548,25421.985556132702,25422.160016932045,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 11:57:00-05:00,25414.6,25418.6,25405.3,25410.0,25420.92505005465,25420.22248088922,25421.617212265013,25418.81501128803,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 11:58:00-05:00,25410.1,25415.2,25403.0,25405.3,25420.77303984967,25420.041663326683,25420.45744136341,25415.343340858686,17.9,False,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 11:59:00-05:00,25405.1,25411.2,25400.2,25407.3,25420.49394548567,25419.593852131016,25418.732800741505,25412.212227239124,17.9,False,True,False,True,False,True,0,1,False,False,False,False
2025-11-11 12:00:00-05:00,25405.8,25425.3,25402.1,25425.3,25420.153082160556,25419.044700161856,25417.137842280048,25413.016484826087,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 12:01:00-05:00,25425.4,25432.9,25419.3,25432.0,25419.89165860847,25418.70335621097,25416.664952239036,25417.81098988406,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 12:02:00-05:00,25431.5,25432.6,25411.9,25415.5,25419.744474429914,25418.620513640493,25417.15285357018,25419.498993256042,17.9,False,True,False,True,False,True,0,1,False,False,False,False
2025-11-11 12:03:00-05:00,25416.3,25431.4,25414.9,25427.3,25419.66134159186,25418.66228051713,25417.872761445353,25420.49099550403,17.9,False,True,True,False,False,False,0,0,False,False,False,False
2025-11-11 12:04:00-05:00,25427.1,25434.1,25424.3,25434.1,25419.67100335566,25418.87872463936,25418.949296593586,25423.62733033602,17.9,False,False,True,False,False,False,0,0,False,False,False,False
2025-11-11 12:05:00-05:00,25433.1,25457.6,25433.1,25453.9,25419.882007918586,25419.486296152845,25421.054795114447,25430.559886890678,17.9,False,False,True,False,False,False,0,0,False,False,False,False
2025-11-11 12:06:00-05:00,25454.6,25471.4,25454.0,25463.6,25420.431042720567,25420.741385243036,25424.828508471823,25440.67325792712,17.9,True,False,True,False,True,False,1,0,False,False,False,False
2025-11-11 12:07:00-05:00,25463.8,25464.5,25454.0,25458.8,25421.334968709412,25422.622087710024,25429.800425730216,25447.20717195141,17.9,True,False,True,False,True,False,2,0,False,False,False,False
2025-11-11 12:08:00-05:00,25459.8,25463.6,25444.0,25447.5,25422.469271526483,25424.81158508838,25434.643156432227,25449.37978130094,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 12:09:00-05:00,25447.4,25457.3,25447.4,25453.9,25423.722829899554,25427.05725286604,25438.629054117733,25450.086520867295,17.9,True,False,True,False,True,False,1,0,False,False,False,False
2025-11-11 12:10:00-05:00,25453.2,25461.9,25446.7,25446.7,25425.04747627818,25429.267240504047,25441.77193681919,25450.76601391153,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 12:11:00-05:00,25446.6,25450.9,25438.2,25439.4,25426.36843410323,25431.301164025932,25443.88843005748,25448.43567594102,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 12:12:00-05:00,25439.3,25452.2,25439.3,25448.3,25427.628384693835,25433.068301289066,25444.990066831662,25447.215450627347,17.9,True,False,True,False,True,False,1,0,False,False,False,False
2025-11-11 12:13:00-05:00,25448.7,25453.9,25443.2,25451.3,25428.857077681176,25434.670275579676,25445.720735958075,25447.901967084897,17.9,True,False,True,False,True,False,2,0,False,False,False,False
2025-11-11 12:14:00-05:00,25452.2,25460.3,25449.6,25457.1,25430.104862609383,25436.239544152708,25446.631350920732,25450.201311389934,17.9,True,False,True,False,True,False,3,0,False,False,False,False
2025-11-11 12:15:00-05:00,25456.9,25478.7,25456.4,25474.7,25431.454469902437,25437.962551912486,25448.300852383993,25455.692540926622,17.9,True,False,True,False,True,False,4,0,True,False,False,False
2025-11-11 12:16:00-05:00,25474.4,25475.4,25463.2,25468.7,25432.960274457466,25439.945928967343,25450.880311272682,25460.603360617748,17.9,True,False,True,False,True,False,5,0,True,False,True,False
2025-11-11 12:17:00-05:00,25469.4,25477.4,25466.4,25472.9,25434.601135534773,25442.12526384974,25453.905903078965,25464.2439070785,17.9,True,False,True,False,True,False,6,0,True,False,True,False
2025-11-11 12:18:00-05:00,25473.7,25473.7,25463.9,25467.6,25436.326394919502,25444.381054988928,25456.86721726894,25466.070938052333,17.9,True,False,True,False,True,False,7,0,True,False,True,False
2025-11-11 12:19:00-05:00,25467.4,25479.7,25467.4,25478.3,25438.108537767348,25446.655969231957,25459.61393648182,25468.44729203489,17.9,True,False,True,False,True,False,8,0,True,False,True,False
2025-11-11 12:20:00-05:00,25479.2,25490.8,25474.9,25490.8,25439.997785955384,25449.064224315818,25462.625671958827,25473.606528023258,17.9,True,False,True,False,True,False,9,0,True,False,True,False
2025-11-11 12:21:00-05:00,25490.9,25490.9,25469.4,25472.2,25441.994817030216,25451.602382649424,25465.8409455852,25476.021018682175,17.9,True,False,False,True,False,False,0,0,False,False,True,False
2025-11-11 12:22:00-05:00,25472.9,25490.7,25472.8,25487.4,25444.037168154297,25454.132927072995,25468.75564740179,25477.664012454785,17.9,True,False,True,False,True,False,1,0,False,False,False,False
2025-11-11 12:23:00-05:00,25487.3,25487.3,25479.7,25481.1,25446.109301450964,25456.632484650563,25471.397280089477,25479.72600830319,17.9,True,False,True,False,True,False,2,0,False,False,False,False
2025-11-11 12:24:00-05:00,25481.6,25484.4,25477.1,25480.3,25448.180482358228,25459.04674817908,25473.67021422112,25480.100672202127,17.9,True,False,True,False,True,False,3,0,False,False,False,False
2025-11-11 12:25:00-05:00,25480.7,25481.4,25458.7,25459.1,25450.146193058383,25461.168307832304,25474.96709872988,25476.72544813475,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 12:26:00-05:00,25458.2,25465.2,25447.7,25452.6,25451.860217497644,25462.719935030505,25474.591187632475,25469.79196542317,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 12:27:00-05:00,25452.8,25458.1,25445.9,25448.3,25453.24523433797,25463.59604780117,25472.601140725284,25463.619643615446,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 12:28:00-05:00,25448.2,25465.1,25444.6,25461.3,25454.34564152837,25463.956490195415,25469.918650085594,25460.679762410295,17.9,True,False,True,False,True,False,1,0,False,False,False,False
2025-11-11 12:29:00-05:00,25461.4,25461.4,25452.4,25459.4,25455.24949876865,25464.033113270376,25467.432899829022,25460.003174940197,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 12:30:00-05:00,25459.7,25469.4,25459.7,25468.1,25456.04112234256,25464.023135012594,25465.663816913973,25461.410449960134,17.9,True,False,True,False,True,False,1,0,False,False,False,False
2025-11-11 12:31:00-05:00,25467.4,25469.8,25460.0,25467.3,25456.777620906974,25464.044633345035,25464.728796552463,25462.98196664009,17.9,True,False,True,False,True,False,2,0,False,False,False,False
2025-11-11 12:32:00-05:00,25467.5,25470.3,25463.6,25467.6,25457.479245904677,25464.12550146173,25464.424748888996,25464.404644426726,17.9,True,False,True,False,True,False,3,0,False,False,False,False
2025-11-11 12:33:00-05:00,25467.8,25470.8,25458.8,25467.0,25458.144802182174,25464.246235613526,25464.464243427276,25464.96976295115,17.9,True,False,True,False,True,False,4,0,True,False,False,False
2025-11-11 12:34:00-05:00,25467.4,25472.3,25465.5,25467.3,25458.77898788748,25464.403157115736,25464.7113049013,25466.0215086341,17.9,True,False,True,False,True,False,5,0,True,False,True,False
2025-11-11 12:35:00-05:00,25468.4,25469.4,25457.8,25462.9,25459.372251019646,25464.56359180674,25464.978714535864,25465.55600575607,17.9,True,False,False,True,False,False,0,0,False,False,True,False
2025-11-11 12:36:00-05:00,25461.9,25472.4,25461.4,25464.4,25459.908017399066,25464.684071505104,25465.100529644857,25465.37900383738,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 12:37:00-05:00,25464.3,25466.4,25458.1,25465.8,25460.38610802537,25464.76107302758,25465.096586441687,25464.802669224922,17.9,True,False,True,False,True,False,1,0,False,False,False,False
2025-11-11 12:38:00-05:00,25466.0,25476.3,25464.9,25472.4,25460.841049323088,25464.865767573134,25465.238542030063,25466.501779483282,17.9,True,False,True,False,True,False,2,0,False,False,False,False
2025-11-11 12:39:00-05:00,25471.6,25472.1,25463.8,25463.8,25461.296533881276,25465.0393496577,25465.62100895078,25466.942852988854,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 12:40:00-05:00,25464.0,25467.0,25456.7,25461.0,25461.702261175287,25465.161706331564,25465.760832485295,25465.353568659237,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 12:41:00-05:00,25461.5,25464.5,25457.0,25460.5,25462.023261769176,25465.15838381635,25465.46814161205,25463.86071243949,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 12:42:00-05:00,25460.7,25473.2,25460.7,25464.2,25462.287742060696,25465.09718028106,25465.090479911923,25464.14047495966,17.9,False,False,True,False,False,False,0,0,False,False,False,False
2025-11-11 12:43:00-05:00,25463.1,25468.6,25462.5,25467.7,25462.530877716996,25465.053453779696,25464.899566893495,25464.585316639772,17.9,False,False,True,False,False,False,0,0,False,False,False,False
2025-11-11 12:44:00-05:00,25467.5,25479.6,25467.4,25478.2,25462.80344593072,25465.128400544938,25465.182726697272,25467.448544426516,17.9,True,False,True,False,True,False,1,0,False,False,False,False
2025-11-11 12:45:00-05:00,25478.1,25481.0,25468.2,25471.9,25463.150475973787,25465.40152508237,25466.08080242107,25469.899029617678,17.9,True,False,True,False,True,False,2,0,False,False,False,False
2025-11-11 12:46:00-05:00,25472.1,25478.0,25470.7,25477.4,25463.56075379464,25465.825742963112,25467.271250545702,25471.449353078453,17.9,True,False,True,False,True,False,3,0,False,False,False,False
2025-11-11 12:47:00-05:00,25477.6,25484.4,25474.9,25478.6,25464.04030667534,25466.397355421228,25468.681944913304,25473.92456871897,17.9,True,False,True,False,True,False,4,0,True,False,False,False
2025-11-11 12:48:00-05:00,25478.2,25488.0,25477.7,25485.2,25464.614341412638,25467.155370805656,25470.414102554132,25476.708045812644,17.9,True,False,True,False,True,False,5,0,True,False,True,False
2025-11-11 12:49:00-05:00,25485.5,25491.6,25481.5,25486.0,25465.299215478695,25468.117294686715,25472.47195504447,25479.855363875093,17.9,True,False,True,False,True,False,6,0,True,False,True,False
2025-11-11 12:50:00-05:00,25486.4,25496.9,25481.5,25483.6,25466.092426486928,25469.260101100506,25474.724645953374,25482.270242583396,17.9,True,False,True,False,True,False,7,0,True,False,True,False
2025-11-11 12:51:00-05:00,25483.2,25493.7,25483.2,25491.5,25466.972851620587,25470.524781237134,25476.957543129312,25484.14682838893,17.9,True,False,True,False,True,False,8,0,True,False,True,False
2025-11-11 12:52:00-05:00,25491.1,25508.2,25488.0,25506.7,25467.978741176248,25471.98613485834,25479.477797834643,25488.93121892595,17.9,True,False,True,False,True,False,9,0,True,False,True,False
2025-11-11 12:53:00-05:00,25505.7,25519.4,25502.7,25519.0,25469.211159013325,25473.846304791467,25482.94755891659,25496.5208126173,17.9,True,False,True,False,True,False,10,0,True,False,True,False
2025-11-11 12:54:00-05:00,25518.9,25518.9,25505.5,25506.1,25470.690117730537,25476.115544832363,25487.19299821912,25501.79720841153,17.9,True,False,True,False,True,False,11,0,True,False,True,False
2025-11-11 12:55:00-05:00,25506.2,25525.5,25505.7,25515.4,25472.356911992545,25478.637730842707,25491.530247922972,25505.59813894102,17.9,True,False,True,False,True,False,12,0,True,False,True,False
2025-11-11 12:56:00-05:00,25515.1,25526.0,25513.6,25522.7,25474.194578752104,25481.363907964176,25495.842041592703,25510.182092627347,17.9,True,False,True,False,True,False,13,0,True,False,True,False
2025-11-11 12:57:00-05:00,25521.7,25524.5,25515.2,25517.6,25476.18500975651,25484.24864575664,25500.052065292723,25513.3713950849,17.9,True,False,True,False,True,False,14,0,True,False,True,False
2025-11-11 12:58:00-05:00,25518.7,25520.5,25512.2,25515.2,25478.258252223917,25487.14094213757,25503.73386588489,25514.464263389935,17.9,True,False,True,False,True,False,15,0,True,False,True,False
2025-11-11 12:59:00-05:00,25514.7,25520.2,25512.1,25512.9,25480.345584271225,25489.907570078594,25506.62847695413,25514.634508926625,17.9,True,False,False,True,False,False,0,0,False,False,True,False
2025-11-11 13:00:00-05:00,25512.6,25522.9,25511.6,25521.1,25482.422197876527,25492.52120727358,25508.8945872361,25515.43967261775,17.9,True,False,True,False,True,False,1,0,False,False,False,False
2025-11-11 13:01:00-05:00,25521.5,25534.9,25520.5,25532.0,25484.537333083947,25495.113290013644,25511.17435837471,25519.3681150785,17.9,True,False,True,False,True,False,2,0,False,False,False,False
2025-11-11 13:02:00-05:00,25531.6,25533.8,25515.0,25516.4,25486.70010982739,25497.7144528796,25513.57210909684,25520.97874338567,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 13:03:00-05:00,25516.6,25517.3,25503.8,25517.3,25488.79736938054,25500.090291616627,25515.24595111314,25518.569162257114,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 13:04:00-05:00,25517.5,25523.0,25512.8,25522.5,25490.787571868215,25502.18191785693,25516.18565469797,25518.69610817141,17.9,True,False,True,False,True,False,1,0,False,False,False,False
2025-11-11 13:05:00-05:00,25522.6,25529.8,25521.0,25528.3,25492.737248837042,25504.16457446818,25517.174789441524,25520.939072114274,17.9,True,False,True,False,True,False,2,0,False,False,False,False
2025-11-11 13:06:00-05:00,25529.1,25535.8,25527.0,25534.1,25494.704932433946,25506.17633755601,25518.64221201621,25524.459381409513,17.9,True,False,True,False,True,False,3,0,False,False,False,False
2025-11-11 13:07:00-05:00,25534.3,25536.8,25527.8,25529.3,25496.70258522931,25508.241064248577,25520.50933169941,25526.989587606342,17.9,True,False,True,False,True,False,4,0,True,False,False,False
2025-11-11 13:08:00-05:00,25529.6,25534.8,25528.9,25533.1,25498.70146261862,25510.29341918088,25522.422390960084,25528.52639173756,17.9,True,False,True,False,True,False,5,0,True,False,True,False
2025-11-11 13:09:00-05:00,25532.8,25534.6,25516.9,25517.6,25500.639869200222,25512.204454201175,25523.912625151017,25527.50926115837,17.9,True,False,False,True,False,False,0,0,False,False,True,False
2025-11-11 13:10:00-05:00,25518.8,25530.2,25518.8,25526.4,25502.4608105077,25513.867752697206,25524.71639716212,25526.189507438918,17.9,True,False,True,False,True,False,1,0,False,False,False,False
2025-11-11 13:11:00-05:00,25525.7,25528.7,25519.3,25520.0,25504.15514028177,25515.288309074735,25525.016776438693,25525.26800495928,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 13:12:00-05:00,25519.9,25531.4,25519.8,25531.4,25505.741020806934,25516.526885620853,25525.126242530318,25525.387003306183,17.9,True,False,True,False,True,False,1,0,False,False,False,False
2025-11-11 13:13:00-05:00,25531.7,25535.8,25525.9,25534.3,25507.27151468566,25517.71090246372,25525.494434450295,25527.566335537456,17.9,True,False,True,False,True,False,2,0,False,False,False,False
2025-11-11 13:14:00-05:00,25534.7,25534.7,25521.5,25526.0,25508.76103945077,25518.87144167535,25526.116037205255,25528.11922369164,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 13:15:00-05:00,25525.0,25529.0,25519.0,25521.4,25510.152246523485,25519.883187396037,25526.455270654533,25526.61281579443,17.9,True,False,False,True,False,False,0,0,False,False,False,False
2025-11-11 13:16:00-05:00,25520.0,25536.8,25520.0,25535.8,25511.44274977152,25520.750761942745,25526.57676220015,25527.12521052962,17.9,True,False,True,False,True,False,1,0,False,False,False,False
2025-11-11 13:17:00-05:00,25534.8,25537.2,25528.0,25533.5,25512.694876922433,25521.615670490653,25526.99707820706,25529.20847368641,17.9,True,False,True,False,True,False,2,0,False,False,False,False
2025-11-11 13:18:00-05:00,25533.9,25544.9,25532.0,25544.4,25513.963787842116,25522.58937954554,25527.98889355621,25532.405649124277,17.9,True,False,True,False,True,False,3,0,False,False,False,False
2025-11-11 13:19:00-05:00,25544.3,25553.5,25542.4,25553.3,25515.318489555902,25523.802369011482,25529.82738599459,25537.728766082855,17.9,True,False,True,False,True,False,4,0,True,False,False,False
2025-11-11 13:20:00-05:00,25552.7,25564.2,25552.3,25563.3,25516.83806751897,25525.395079554837,25532.764324618736,25544.527510721906,17.9,True,False,True,False,True,False,5,0,True,False,True,False
